444,2273,1
444,2337,1
444,2374,1
445,81,1
446,595,1
447,762,1
448,175,1
448,336,1
448,1675,1
448,2205,1
448,2300,1
448,2326,1
449,1090,1
449,1198,1
449,1201,1
449,1205,1
449,1222,1
449,1261,1
449,1333,1
449,1806,1
449,1868,1
449,1870,1
449,1941,1
449,2286,1
450,959,1
450,1539,1
451,1431,1
451,2080,1
452,23,1
452,24,1
452,46,1
452,56,1
452,230,1
452,256,1
452,476,1
452,509,1
452,539,1
452,574,1
452,593,1
452,726,1
452,801,1
452,804,1
452,809,1
452,897,1
452,924,1
452,1019,1
452,1215,1
452,1365,1
452,1543,1
452,1720,1
452,1728,1
452,1824,1
452,1856,1
452,1886,1
452,1889,1
452,1911,1
452,1979,1
452,2074,1
452,2086,1
452,2093,1
452,2131,1
452,2133,1
452,2175,1
452,2250,1
452,2317,1
453,1184,1
453,1374,1
454,2235,1
455,1460,1
456,1326,1
457,854,1
457,1520,1
458,395,1
458,490,1
458,830,1
458,862,1
458,990,1
458,1138,1
458,1213,1
458,1272,1
458,1454,1
458,1610,1
458,1855,1
458,1895,1
458,1952,1
458,1990,1
458,2376,1
459,1093,1
460,26,1
460,92,1
460,263,1
460,316,1
460,1129,1
460,1300,1
461,9,1
461,24,1
461,370,1
461,440,1
461,524,1
461,570,1
461,573,1
461,874,1
461,1011,1
461,1020,1
461,1178,1
461,1331,1
461,1551,1
461,1704,1
461,2347,1
462,101,1
462,123,1
462,144,1
462,145,1
462,157,1
462,186,1
462,190,1
462,196,1
462,232,1
462,248,1
462,259,1
462,262,1
462,314,1
462,332,1
462,335,1
462,413,1
462,423,1
462,457,1
462,459,1
462,463,1
462,512,1
462,536,1
462,544,1
462,586,1
462,593,1
462,601,1
462,612,1
462,618,1
462,622,1
462,625,1
462,654,1
462,678,1
462,681,1
462,700,1
462,711,1
462,752,1
462,797,1
462,829,1
462,830,1
462,867,1
462,868,1
462,966,1
462,987,1
462,1029,1
462,1032,1
462,1044,1
462,1156,1
462,1160,1
462,1172,1
462,1205,1
462,1229,1
462,1236,1
462,1262,1
462,1268,1
462,1274,1
462,1300,1
462,1378,1
462,1406,1
462,1417,1
462,1418,1
462,1425,1
462,1482,1
462,1508,1
462,1541,1
462,1542,1
462,1571,1
462,1579,1
462,1580,1
462,1612,1
462,1645,1
462,1647,1
462,1650,1
462,1679,1
462,1681,1
462,1716,1
462,1722,1
462,1735,1
462,1758,1
462,1801,1
462,1808,1
462,1824,1
462,1825,1
462,1827,1
462,1830,1
462,1900,1
462,1979,1
462,2027,1
462,2037,1
462,2077,1
462,2082,1
462,2100,1
462,2110,1
462,2183,1
462,2209,1
462,2222,1
462,2239,1
462,2330,1
462,2333,1
462,2337,1
463,1761,1
464,1750,1
464,1839,1
465,179,1
465,898,1
466,22,1
466,616,1
466,2099,1
468,195,1
468,1310,1
468,2012,1
468,2099,1
469,1286,1
469,1374,1
470,1623,1
470,1666,1
470,1703,1
470,2062,1
473,593,1
474,744,1
474,849,1
475,1802,1
477,1507,1
478,266,1
479,1910,1
480,205,1
480,491,1
481,2209,1
481,2338,1
482,9,1
482,294,1
482,2191,1
483,21,1
483,51,1
483,119,1
483,404,1
483,743,1
483,754,1
483,834,1
483,1396,1
483,1657,1
484,265,1
484,1445,1
484,1677,1
485,14,1
485,249,1
485,328,1
485,917,1
485,918,1
485,1032,1
485,1335,1
485,1418,1
485,1643,1
485,1659,1
485,1713,1
485,1946,1
485,2169,1
485,2224,1
486,223,1
486,866,1
486,894,1
486,997,1
486,1098,1
486,1280,1
486,1359,1
486,1410,1
486,1487,1
486,1627,1
486,1825,1
486,1830,1
486,1855,1
486,1911,1
486,1982,1
486,2006,1
486,2081,1
486,2374,1
487,375,1
487,828,1
487,1223,1
487,1364,1
487,1385,1
487,1424,1
487,1797,1
487,1824,1
487,1942,1
487,1944,1
488,1044,1
489,1889,1
491,997,1
491,1062,1
491,1134,1
491,1406,1
491,1808,1
491,1982,1
492,2040,1
493,1836,1
494,1424,1
495,1129,1
496,1139,1
497,2166,1
498,355,1
499,492,1
499,1323,1
499,1472,1
499,1545,1
499,1901,1
499,2043,1
500,1627,1
501,784,1
502,2097,1
503,834,1
503,1282,1
504,1066,1
504,2185,1
505,863,1
505,2030,1
506,195,1
506,294,1
506,520,1
506,789,1
506,804,1
506,946,1
506,971,1
506,987,1
506,1032,1
506,1048,1
506,1280,1
506,1296,1
506,1452,1
506,1463,1
506,1543,1
506,1744,1
506,1902,1
506,1992,1
506,2068,1
506,2097,1
506,2111,1
506,2348,1
506,2374,1
508,138,1
508,351,1
510,517,1
511,191,1
512,1378,1
513,1831,1
514,1831,1
515,1863,1
515,2080,1
516,823,1
517,1831,1
517,2281,1
518,273,1
518,380,1
518,447,1
518,1639,1
519,107,1
519,290,1
519,382,1
519,476,1
519,509,1
519,702,1
519,913,1
519,937,1
519,982,1
519,1130,1
519,1565,1
519,1757,1
519,1787,1
519,1900,1
519,2132,1
519,2262,1
519,2337,1
520,404,1
521,352,1
521,910,1
523,1935,1
524,1711,1
525,1859,1
526,1025,1
528,249,1
531,1509,1
532,2254,1
533,230,1
533,442,1
533,649,1
533,915,1
533,977,1
533,1147,1
533,1772,1
533,2001,1
534,357,1
534,1051,1
535,26,1
536,354,1
537,460,1
537,539,1
537,1053,1
537,1351,1
538,554,1
540,707,1
541,2362,1
542,1335,1
544,507,1
544,2314,1
545,443,1
545,630,1
545,1208,1
545,1510,1
545,1526,1
545,1678,1
545,1686,1
546,421,1
547,1047,1
548,2256,1
549,1220,1
550,467,1
550,513,1
550,526,1
550,1094,1
550,1183,1
550,1250,1
550,1372,1
550,1805,1
550,1958,1
550,1999,1
550,2095,1
550,2120,1
550,2138,1
550,2157,1
551,440,1
551,463,1
551,858,1
552,1992,1
553,2036,1
554,81,1
554,179,1
554,224,1
554,225,1
554,404,1
554,409,1
554,435,1
554,440,1
554,443,1
554,473,1
554,537,1
554,586,1
554,590,1
554,605,1
554,663,1
554,679,1
554,708,1
554,726,1
554,732,1
554,765,1
554,795,1
554,798,1
554,828,1
554,860,1
554,862,1
554,870,1
554,900,1
554,908,1
554,941,1
554,946,1
